GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2021-04-17,1,38,35,3,10,0,3,3,0,11,7,12,175,1,15,0.286,0.685,1.75,-0.021,-0.99,9.0,34,4,1,1,4,0,7,1,64,1.0,0.89,1.7,0.521,3.98,139,81,2,0,1,0
2021-04-17,8,34,30,1,4,1,1,4,0,7,9,5,139,1,12,0.133,0.468,3.52,-0.521,-3.98,9.0,38,10,3,3,3,0,11,0,40,3.0,1.44,0.64,0.021,0.98,175,111,0,0,0,1
2021-04-17,0,43,36,3,7,0,3,6,0,6,7,13,162,0,23,0.194,0.532,4.6,-0.177,-2.55,9.2,44,12,4,4,2,1,8,2,56,3.72,1.45,1.8,-0.324,2.52,176,115,4,1,0,0
2021-04-17,5,44,40,4,12,2,4,2,1,8,11,10,176,0,18,0.3,0.874,5.75,0.323,-2.52,10.0,43,7,3,3,6,0,6,0,55,2.7,1.3,2.75,0.176,2.53,162,99,0,0,1,1
2021-04-17,3,40,33,5,9,0,3,6,1,8,4,7,178,2,18,0.273,0.733,2.24,0.173,0.0,8.0,42,10,8,8,8,2,11,0,60,9.0,2.25,1.66,-0.673,-3.57,184,97,5,4,0,0
2021-04-17,7,42,32,8,10,0,8,8,2,11,10,4,184,1,18,0.313,0.914,3.67,0.674,3.56,9.0,40,9,5,4,6,1,8,0,50,4.0,1.67,1.6,-0.172,-0.03,178,106,4,1,1,1
2021-04-17,2,52,42,12,17,1,12,8,0,5,8,9,233,1,30,0.405,1.1,0.65,0.48,7.03,9.0,34,4,0,0,4,0,8,0,72,0.0,0.89,0.06,0.021,4.97,152,93,0,0,1,0
2021-04-17,4,34,30,0,4,0,0,4,0,8,8,14,152,2,18,0.133,0.402,0.2,-0.022,-4.97,9.0,52,17,12,8,8,0,5,1,13,8.0,2.78,0.14,-0.479,-7.02,233,131,9,1,0,1
2021-04-17,6,35,33,4,6,1,3,2,0,8,2,8,141,0,10,0.182,0.562,0.74,-0.157,0.01,8.0,49,14,14,13,9,2,12,4,42,14.63,2.88,0.23,-0.343,-9.57,216,128,5,0,0,0
2021-04-17,9,49,37,14,14,4,13,9,2,12,7,12,216,0,23,0.378,1.375,0.98,0.344,9.59,9.0,35,6,4,4,2,0,8,1,68,4.0,0.89,0.26,0.156,-0.03,141,87,0,0,1,1
2021-04-18,1,47,41,9,16,0,9,5,0,12,6,13,179,1,32,0.39,0.872,1.23,0.374,4.02,9.0,41,8,1,1,5,0,9,1,66,1.0,1.44,0.18,0.126,3.98,192,113,1,0,1,0
2021-04-18,8,41,36,1,8,1,1,5,0,9,7,6,192,0,29,0.222,0.706,0.87,-0.127,-3.96,9.0,47,16,9,8,5,0,12,0,20,8.0,2.33,0.31,-0.374,-4.02,179,111,3,0,0,1
2021-04-18,0,41,30,2,4,0,2,9,1,6,5,11,172,0,25,0.133,0.508,4.05,-0.424,-1.96,8.0,35,5,4,4,6,1,7,2,50,4.5,1.38,0.75,-0.075,0.42,158,94,3,1,0,0
2021-04-18,5,35,27,4,5,2,4,6,1,7,6,15,158,1,11,0.185,0.787,1.87,0.074,-0.44,9.0,41,4,2,2,9,1,6,0,58,2.0,1.44,1.84,0.425,1.98,172,93,1,0,1,1
2021-04-18,3,35,34,2,7,1,2,1,0,8,10,13,135,0,13,0.206,0.553,1.6,-0.185,-2.98,8.0,46,14,10,6,5,1,3,0,19,6.75,2.38,0.28,-0.314,-6.57,189,110,2,2,0,0
2021-04-18,7,46,39,10,14,0,6,5,1,3,12,6,189,1,23,0.359,0.845,1.48,0.313,6.57,9.0,35,7,2,2,1,0,8,1,59,2.0,0.89,0.27,0.186,2.97,135,93,0,0,1,1
2021-04-18,2,38,33,7,9,2,5,4,0,1,9,6,143,1,12,0.273,0.827,1.53,0.147,2.02,9.0,33,4,0,0,1,1,11,0,80,0.0,0.56,0.29,0.354,3.97,127,86,0,0,1,0
2021-04-18,4,33,31,0,4,0,0,1,1,11,10,13,127,0,9,0.129,0.408,2.15,-0.355,-3.98,9.0,38,9,7,7,4,0,1,2,51,7.0,1.44,0.41,-0.145,-2.02,143,80,0,0,0,1
2021-04-18,6,42,36,11,11,4,11,6,0,7,7,12,180,1,9,0.306,1.127,0.74,0.297,7.02,9.0,39,5,3,3,5,2,8,2,58,3.0,1.11,0.35,0.204,1.98,176,111,1,1,1,0
2021-04-18,9,39,32,3,5,2,3,5,2,8,7,10,176,0,16,0.156,0.652,1.22,-0.202,-1.99,9.0,42,11,11,11,6,0,7,4,28,11.0,1.89,0.18,-0.297,-7.03,180,111,1,0,0,1
2021-04-20,0,46,37,6,9,2,6,7,1,10,7,10,181,0,28,0.243,0.81,1.13,0.212,1.01,9.0,38,9,3,2,7,1,3,1,58,2.0,1.78,1.69,0.288,1.98,162,92,1,0,1,0
2021-04-20,8,38,29,3,9,1,3,7,1,3,12,6,162,4,14,0.31,0.861,3.52,-0.287,-1.99,9.0,46,9,6,5,7,1,10,2,43,5.0,1.78,0.45,-0.213,-1.03,181,115,0,0,0,1
2021-04-20,3,38,35,3,7,1,1,3,0,11,12,5,157,0,17,0.2,0.606,2.56,-0.162,-1.99,8.0,35,8,7,5,3,0,6,0,29,5.63,1.38,0.45,-0.336,-2.57,116,74,1,0,0,0
2021-04-20,6,35,31,7,8,0,6,3,0,6,10,7,116,2,13,0.258,0.647,1.39,0.336,2.56,9.0,38,7,3,2,3,0,11,1,66,2.0,1.11,0.76,0.162,1.97,157,107,0,0,1,1
2021-04-20,5,44,39,10,12,3,10,3,1,13,10,9,167,0,12,0.308,0.928,0.88,0.47,6.0,9.0,43,12,7,6,3,0,8,3,51,6.0,1.67,0.79,0.03,-2.02,163,97,3,0,1,0
2021-04-20,2,43,40,7,12,3,6,3,0,8,5,9,163,0,21,0.3,0.949,1.39,-0.029,2.02,9.0,44,12,10,10,3,1,13,3,26,10.0,1.67,0.26,-0.469,-6.02,167,103,2,1,0,1
2021-04-20,1,41,38,5,11,3,5,2,1,9,10,9,155,0,20,0.289,0.894,1.57,-0.058,0.01,8.0,42,10,10,10,8,0,3,3,4,11.25,2.25,0.33,-0.442,-5.58,157,83,0,0,0,0
2021-04-20,4,42,34,10,10,3,10,8,0,3,8,10,157,1,20,0.294,1.047,1.08,0.441,5.57,9.0,41,11,5,5,2,1,9,3,48,5.0,1.44,0.22,0.058,-0.03,155,99,0,0,1,1
2021-04-20,7,44,35,5,10,0,5,8,1,8,6,13,189,1,21,0.286,0.803,1.83,0.148,0.02,9.0,37,5,2,2,5,0,8,1,57,2.0,1.11,1.07,0.352,2.97,149,89,2,0,1,0
2021-04-20,9,37,32,2,5,1,2,5,0,8,10,7,149,0,19,0.156,0.583,1.63,-0.352,-2.99,9.0,44,10,5,5,8,1,8,0,39,5.0,2.0,0.86,-0.149,-0.03,189,103,4,0,0,1
2021-04-21,0,41,36,3,10,0,3,4,1,6,8,10,176,1,18,0.278,0.699,2.13,-0.121,-1.99,8.0,35,4,7,6,6,0,7,2,49,6.75,1.25,0.87,-0.378,-2.58,165,99,3,3,0,0
2021-04-21,8,35,29,7,4,2,7,6,0,7,10,8,165,0,10,0.138,0.665,1.49,0.379,2.56,9.0,41,10,3,2,4,1,6,0,35,2.0,1.56,0.89,0.121,1.97,176,112,2,0,1,1
2021-04-21,3,42,31,3,7,0,3,8,1,10,7,4,182,0,23,0.226,0.68,3.94,-0.305,-1.99,8.0,36,13,4,4,5,0,6,0,50,4.5,2.25,0.98,-0.195,0.42,152,92,3,0,0,0
2021-04-21,6,36,31,4,13,0,3,5,0,6,8,6,152,1,13,0.419,0.984,2.79,0.196,-0.43,9.0,42,7,3,3,8,1,10,0,50,3.0,1.67,1.81,0.304,1.98,182,101,1,0,1,1
2021-04-21,5,43,37,4,11,0,3,6,0,6,6,12,160,0,28,0.297,0.719,1.25,-0.169,1.03,8.0,51,15,14,11,11,0,4,3,12,12.38,3.25,0.18,-0.33,-9.58,203,115,1,0,0,0
2021-04-21,2,51,35,14,15,3,13,11,0,4,8,11,203,0,29,0.429,1.234,0.89,0.328,9.57,9.0,43,11,4,4,6,0,6,0,53,4.0,1.89,0.19,0.171,-1.03,160,98,2,0,1,1
2021-04-21,1,41,38,9,12,4,9,3,0,10,8,9,167,0,8,0.316,1.024,2.15,0.306,4.02,8.0,45,13,10,10,8,1,5,2,32,11.25,2.63,1.15,-0.804,-5.57,166,98,6,1,0,0
2021-04-21,4,45,35,10,13,2,10,8,1,5,5,9,166,1,22,0.371,1.1,2.86,0.804,5.57,9.0,41,12,9,9,3,0,10,4,36,9.0,1.67,1.11,-0.305,-4.02,167,98,1,0,1,1
2021-04-21,7,41,35,3,8,1,3,6,0,5,8,7,160,0,20,0.229,0.655,3.03,-0.414,-1.99,8.0,35,9,4,4,3,0,4,0,32,4.5,1.5,0.92,-0.086,0.44,124,82,3,0,0,0
2021-04-21,9,35,30,4,9,0,4,3,0,4,8,13,124,1,24,0.3,0.72,2.0,0.085,-0.44,9.0,41,8,3,3,6,0,5,1,39,3.0,1.56,1.76,0.415,1.98,160,92,1,0,1,1
2021-04-22,0,45,33,3,5,1,3,10,1,7,9,12,195,1,26,0.152,0.637,5.79,0.026,-2.55,10.0,44,7,2,2,8,0,6,1,66,1.8,1.5,2.57,0.472,3.54,162,87,1,1,1,0
2021-04-22,8,44,35,2,7,1,2,8,0,6,13,6,162,0,18,0.2,0.684,6.86,-0.472,-3.52,10.0,45,5,3,3,10,1,7,1,56,2.7,1.5,1.54,-0.027,2.53,195,111,5,0,0,1
2021-04-22,3,44,37,8,11,1,6,6,0,3,15,9,150,0,19,0.297,0.791,0.7,0.376,3.01,9.0,39,7,3,3,5,0,2,1,42,3.0,1.33,0.54,0.124,0.97,155,93,2,0,1,0
2021-04-22,6,39,34,3,7,1,3,5,0,2,15,8,155,1,23,0.206,0.602,1.42,-0.124,-0.98,9.0,44,11,8,6,6,0,3,1,29,6.0,1.89,0.27,-0.375,-3.03,150,87,1,0,0,1
2021-04-22,5,42,37,11,7,1,10,5,0,13,9,9,184,0,16,0.189,0.583,2.28,0.619,6.02,9.0,42,11,6,4,4,0,8,0,36,4.0,1.67,1.05,-0.119,-0.03,178,109,1,0,1,0
2021-04-22,2,42,37,6,11,0,4,4,0,8,7,10,178,0,26,0.297,0.744,2.02,0.12,0.02,9.0,42,7,11,6,5,0,13,1,69,6.0,1.33,1.52,-0.621,-6.02,184,112,4,4,0,1
2021-04-22,1,49,43,13,18,0,11,4,0,2,16,1,167,2,24,0.419,0.914,2.0,0.359,8.03,9.0,34,5,1,1,3,0,9,0,67,1.0,0.89,0.23,0.142,3.98,128,82,0,0,1,0
2021-04-22,4,34,31,1,5,0,1,3,0,9,18,6,128,2,13,0.161,0.429,0.9,-0.142,-3.98,9.0,49,18,13,9,4,0,2,0,22,9.0,2.44,0.24,-0.358,-8.03,167,99,4,1,0,1
2021-04-22,7,44,39,11,13,1,10,3,0,8,8,9,158,0,18,0.333,0.808,1.37,0.364,6.01,9.0,40,9,5,5,4,0,6,3,70,5.0,1.44,0.11,0.135,-0.02,162,98,0,0,1,0
2021-04-22,9,40,36,5,9,3,5,4,0,6,9,10,162,1,14,0.25,0.825,0.49,-0.137,0.02,9.0,44,13,11,7,3,0,8,1,28,7.0,1.78,0.14,-0.364,-6.03,158,104,0,0,0,1
2021-04-23,9,36,32,1,5,1,1,2,2,5,8,6,131,0,15,0.156,0.5,2.67,-0.456,-2.98,8.0,38,11,5,4,5,0,6,1,41,4.5,2.0,0.47,-0.044,-0.58,151,96,1,0,0,0
2021-04-23,1,38,32,5,11,1,5,5,0,6,8,13,151,0,18,0.344,0.995,2.29,0.045,0.58,9.0,36,5,1,1,2,2,5,1,74,1.0,0.78,0.62,0.455,2.97,131,84,0,0,1,1
2021-04-23,5,45,36,9,11,0,7,5,3,3,14,7,169,1,17,0.306,0.783,2.79,0.456,4.03,9.0,40,10,5,5,2,1,5,0,44,5.0,1.33,0.59,0.044,-0.02,144,92,1,0,1,0
2021-04-23,3,40,37,5,10,0,5,2,1,5,12,11,144,0,18,0.27,0.676,1.53,-0.044,0.03,9.0,45,11,9,7,5,3,3,0,40,7.0,1.78,0.74,-0.457,-4.01,169,99,4,4,0,1
2021-04-23,4,39,35,10,11,3,10,4,0,3,10,10,127,3,5,0.314,0.985,0.84,0.335,5.03,9.0,45,12,5,5,5,1,7,0,57,5.0,1.89,0.27,0.166,-0.02,176,100,2,0,1,0
2021-04-23,7,45,39,5,12,0,5,5,1,7,14,7,176,0,22,0.308,0.836,1.89,-0.167,0.02,9.0,39,11,10,10,4,0,3,3,32,10.0,1.67,0.23,-0.334,-5.02,127,78,3,3,0,1
2021-04-23,8,41,34,2,9,1,2,6,1,6,5,7,163,2,22,0.265,0.772,2.98,-0.227,-2.99,9.0,36,4,1,1,5,0,15,0,77,1.0,1.0,2.33,0.726,3.97,148,94,0,0,1,0
2021-04-23,6,36,31,1,4,0,1,5,0,15,13,5,148,1,15,0.129,0.411,5.08,-0.726,-3.99,9.0,41,9,2,2,6,1,6,1,57,2.0,1.67,1.47,0.227,2.97,163,105,3,0,0,1
2021-04-23,2,33,31,1,5,0,1,2,0,12,7,11,156,1,7,0.161,0.373,2.46,-0.318,-3.99,8.0,34,9,4,2,1,0,5,0,49,2.25,1.25,0.4,-0.183,0.42,126,79,0,0,0,0
2021-04-23,0,34,31,4,9,0,4,1,0,5,7,7,126,1,18,0.29,0.626,1.55,0.183,-0.43,9.0,33,5,1,1,2,0,12,0,69,1.0,0.78,0.75,0.318,3.97,156,100,1,0,1,1
2021-04-24,9,43,39,6,12,0,5,4,0,11,8,13,149,0,20,0.308,0.731,2.14,0.014,2.02,8.0,43,14,9,7,4,0,2,2,18,7.88,2.25,0.69,-0.516,-4.58,160,99,3,0,0,0
2021-04-24,1,43,38,9,14,2,8,4,0,2,7,9,160,0,22,0.368,0.945,2.89,0.515,4.57,9.0,43,12,6,5,4,0,11,0,42,5.0,1.78,0.93,-0.014,-2.02,149,99,1,0,1,1
2021-04-24,5,41,38,5,11,2,5,2,1,5,10,8,158,1,15,0.289,0.788,5.25,0.111,-0.53,10.0,42,10,4,4,4,0,10,1,52,3.6,1.4,2.27,0.391,1.53,168,107,0,0,1,0
2021-04-24,3,42,38,4,10,1,4,4,0,10,9,12,168,1,20,0.263,0.728,5.26,-0.391,-1.53,10.0,41,11,5,5,2,1,5,2,49,4.5,1.3,1.63,-0.109,0.53,158,107,0,0,0,1
2021-04-24,4,41,39,4,15,0,4,2,0,4,13,10,143,2,20,0.385,0.877,3.35,0.102,-0.97,9.0,35,7,2,2,1,0,4,1,49,2.0,0.89,1.27,0.397,2.98,142,87,0,0,1,0
2021-04-24,7,35,34,2,7,1,2,1,0,4,16,4,142,0,10,0.206,0.553,2.6,-0.397,-2.98,9.0,41,15,4,3,2,0,4,0,40,3.0,1.89,0.84,-0.103,0.98,143,91,3,0,0,1
2021-04-24,8,44,36,5,10,0,4,7,1,5,8,8,190,1,20,0.278,0.742,2.04,0.24,1.02,8.0,52,18,19,15,10,0,7,2,11,16.88,3.5,0.49,-0.74,-14.57,218,122,5,5,0,0
2021-04-24,6,52,40,19,18,2,18,10,0,7,11,10,218,1,24,0.45,1.349,1.32,0.739,14.58,9.0,44,10,5,5,7,1,5,0,21,5.0,1.89,0.61,-0.24,-1.01,190,108,3,0,1,1
2021-04-24,2,45,38,8,13,2,8,5,1,2,8,7,182,0,24,0.342,1.001,0.91,0.369,3.02,9.0,39,9,4,4,4,1,8,0,55,4.0,1.44,0.46,0.131,0.98,143,91,1,1,1,0
2021-04-24,0,39,32,4,9,0,4,4,1,8,8,16,143,2,17,0.281,0.774,2.21,-0.129,-0.97,9.0,45,13,8,8,5,1,2,2,26,8.0,2.0,0.46,-0.369,-3.01,182,112,6,2,0,1
2021-04-25,9,47,41,10,15,1,10,3,2,0,10,14,173,0,16,0.366,0.987,0.94,0.374,5.01,9.0,36,5,0,0,2,1,4,0,69,0.0,0.78,0.12,0.126,3.97,140,82,0,0,1,0
2021-04-25,1,36,33,0,5,0,0,2,1,4,7,18,140,0,17,0.152,0.374,0.86,-0.128,-3.98,9.0,47,15,10,10,3,2,0,1,24,10.0,2.0,0.35,-0.375,-5.03,173,103,0,0,0,1
2021-04-25,5,38,34,3,6,1,3,4,0,9,6,11,154,0,17,0.176,0.557,3.42,-0.125,-1.99,8.0,36,9,4,4,4,0,5,0,61,4.5,1.63,2.16,-0.378,0.42,141,82,2,1,0,0
2021-04-25,3,36,32,4,9,0,3,4,0,5,10,9,141,1,14,0.281,0.736,3.06,0.377,-0.42,9.0,38,6,3,3,4,0,9,1,53,3.0,1.11,1.29,0.124,1.98,154,93,3,0,1,1
2021-04-25,4,42,36,5,8,1,5,6,0,8,8,8,175,1,26,0.222,0.639,3.43,0.055,0.01,8.2,46,10,6,6,12,0,8,1,44,6.23,2.54,2.9,-0.556,-1.01,172,86,4,1,0,0
2021-04-25,7,46,33,6,10,1,5,12,0,8,14,6,172,0,20,0.303,0.902,5.96,0.554,1.02,9.0,42,8,5,3,6,0,8,1,49,3.0,1.56,1.51,-0.055,-0.03,175,110,4,1,1,1
2021-04-25,8,39,34,8,9,1,8,4,0,8,7,6,145,0,14,0.265,0.745,1.84,0.147,3.01,9.0,28,1,0,0,2,0,12,0,73,0.0,0.33,0.41,0.354,4.98,112,73,1,0,1,0
2021-04-25,6,28,26,0,1,0,0,2,0,12,5,10,112,2,4,0.038,0.145,1.67,-0.353,-4.97,9.0,39,9,8,8,4,0,8,1,45,8.0,1.44,0.37,-0.147,-3.02,145,94,3,3,0,1
2021-04-25,2,41,34,3,9,0,2,6,0,6,5,12,147,1,23,0.265,0.699,4.05,0.031,-1.99,9.0,39,10,2,2,4,0,7,0,36,2.0,1.56,1.82,0.471,2.98,150,99,2,1,1,0
2021-04-25,0,39,35,2,10,0,2,4,0,7,12,7,150,1,23,0.286,0.645,6.82,-0.471,-2.97,9.0,41,9,3,2,6,0,6,0,59,2.0,1.67,2.71,-0.029,1.97,147,87,1,1,0,1
2021-04-27,4,37,31,0,4,0,0,6,0,10,6,12,160,0,20,0.129,0.464,3.2,-0.368,-4.96,8.0,34,8,4,4,3,0,5,2,43,4.5,1.38,0.28,-0.132,0.42,139,89,0,0,0,0
2021-04-27,8,34,30,4,8,2,4,3,0,5,8,9,139,0,14,0.267,0.924,1.03,0.132,-0.43,9.0,37,4,0,0,6,0,10,0,69,0.0,1.11,1.04,0.367,4.97,160,95,3,0,1,1
2021-04-27,1,46,37,4,12,0,4,6,2,4,10,7,168,1,23,0.324,0.822,5.81,-0.303,-1.0,8.0,35,10,5,5,3,1,3,0,35,5.63,1.63,0.74,-0.196,-0.57,115,69,3,1,0,0
2021-04-27,3,35,29,5,10,0,5,3,1,3,15,6,115,2,11,0.345,0.895,1.57,0.197,0.58,9.0,46,12,4,4,6,2,4,0,36,4.0,2.0,2.79,0.304,0.98,168,102,4,0,1,1
2021-04-27,7,54,42,14,18,1,14,10,1,8,10,6,229,1,26,0.429,1.142,1.16,0.322,9.03,9.0,37,8,5,4,1,0,10,1,66,4.0,1.0,0.14,0.179,-0.03,128,92,0,0,1,0
2021-04-27,5,37,36,5,8,1,5,1,0,10,8,8,128,0,13,0.222,0.576,0.94,-0.179,0.02,9.0,54,18,14,14,10,1,8,1,28,14.0,3.11,0.23,-0.32,-9.02,229,125,5,4,0,1
2021-04-27,9,36,34,0,6,0,0,2,0,8,10,6,145,0,24,0.176,0.428,1.53,-0.154,-3.98,8.0,38,14,9,9,2,0,5,3,5,10.13,2.0,0.16,-0.346,-4.58,136,87,2,0,0,0
2021-04-27,2,38,36,9,14,3,9,2,0,5,9,11,136,2,14,0.389,1.088,0.81,0.346,4.57,9.0,36,6,0,0,2,0,8,0,71,0.0,0.89,0.14,0.153,3.97,145,100,2,0,1,1
2021-04-27,6,38,32,3,6,0,3,5,1,6,12,7,166,1,14,0.188,0.504,5.33,-0.284,-1.99,8.0,34,6,4,3,2,0,7,0,59,3.38,1.0,1.29,-0.218,0.42,141,88,1,1,0,0
2021-04-27,0,34,32,4,6,0,4,2,0,7,10,8,141,0,17,0.188,0.485,2.45,0.219,-0.42,9.0,38,6,3,3,5,1,6,0,55,3.0,1.22,2.46,0.281,1.97,166,103,1,0,1,1
2021-04-28,4,36,34,3,7,1,3,2,0,6,8,5,160,0,12,0.206,0.603,1.37,-0.07,-1.97,9.0,31,2,0,0,2,0,14,0,74,0.0,0.44,1.01,0.569,4.97,139,91,0,0,1,0
2021-04-28,8,31,29,0,2,0,0,2,0,14,9,12,139,0,12,0.069,0.232,2.78,-0.568,-4.98,9.0,36,7,3,3,2,0,6,1,58,3.0,1.0,0.49,0.07,1.98,160,94,2,0,0,1
2021-04-28,1,49,42,4,11,1,4,7,0,9,11,13,206,2,30,0.262,0.748,3.65,0.046,-2.1,10.1,51,13,5,5,6,1,7,0,61,4.35,1.84,2.68,-0.546,2.09,201,126,4,3,0,0
2021-04-28,3,51,43,5,13,0,5,6,1,7,12,10,201,0,27,0.302,0.741,4.2,0.546,-2.12,11.0,49,11,4,4,7,0,9,1,43,3.27,1.64,2.26,-0.046,2.07,206,134,3,0,1,1
2021-04-28,7,36,32,2,6,1,2,4,0,13,8,12,142,1,10,0.188,0.559,1.82,-0.222,-2.98,8.0,38,7,4,4,7,0,3,0,56,4.5,1.75,1.86,-0.278,0.42,150,80,4,2,0,0
2021-04-28,5,38,30,4,7,0,4,7,0,3,4,8,150,0,24,0.233,0.678,4.64,0.277,-0.43,9.0,36,6,2,2,4,0,13,1,63,2.0,1.11,0.97,0.221,2.97,142,85,0,0,1,1
2021-04-28,9,40,34,3,7,2,3,3,3,14,7,9,169,0,19,0.206,0.737,3.77,-0.326,-1.98,8.0,39,11,4,4,4,0,8,0,66,4.5,1.88,2.74,-0.173,-0.58,140,91,3,3,0,0
2021-04-28,2,39,35,4,11,0,4,4,0,8,3,10,140,0,26,0.314,0.728,5.55,0.173,0.58,9.0,40,7,3,3,3,3,14,2,67,3.0,1.11,1.07,0.327,1.97,169,106,0,0,1,1
2021-04-28,6,30,29,0,3,0,0,1,0,16,9,11,127,1,4,0.103,0.271,1.82,-0.344,-4.98,8.0,33,5,4,3,5,0,2,0,46,3.38,1.25,0.48,-0.156,0.42,123,70,1,0,0,0
2021-04-28,0,33,27,4,5,0,4,5,0,2,6,4,123,0,15,0.185,0.562,1.91,0.155,-0.43,9.0,30,3,0,0,1,0,16,0,77,0.0,0.44,0.43,0.344,4.98,127,86,0,0,1,1
2021-04-29,4,38,35,2,9,0,1,3,0,8,8,9,134,1,19,0.257,0.602,4.93,-0.285,-2.98,8.0,31,6,3,3,3,0,3,0,60,3.38,1.13,2.3,-0.215,1.42,118,72,2,2,0,0
2021-04-29,8,31,27,3,6,0,3,3,0,3,14,4,118,1,11,0.222,0.633,4.2,0.216,-1.44,9.0,38,9,2,1,3,0,8,0,55,1.0,1.33,1.92,0.285,2.97,134,91,2,0,1,1
2021-04-29,1,51,36,15,13,1,15,12,2,7,2,16,196,3,23,0.361,0.973,1.31,0.487,10.02,9.0,34,7,4,4,1,0,8,2,57,4.0,0.89,0.02,0.013,0.98,128,87,0,0,1,0
2021-04-29,3,34,33,4,7,2,4,1,0,8,8,9,128,1,5,0.212,0.69,0.1,-0.014,-0.98,9.0,51,13,15,15,12,2,7,1,26,15.0,2.78,0.52,-0.487,-10.02,196,106,3,3,0,1
2021-04-29,7,40,30,6,8,0,6,7,2,10,9,10,162,2,14,0.267,0.736,2.62,-0.013,1.03,9.0,36,5,1,1,4,0,8,0,64,1.0,1.0,2.3,0.514,3.98,130,80,4,0,1,0
2021-04-29,5,36,32,1,5,0,1,4,0,8,7,4,130,0,11,0.156,0.406,3.32,-0.515,-3.98,9.0,40,8,6,6,7,2,10,0,63,6.0,1.67,0.68,0.015,-1.03,162,92,6,3,0,1
2021-04-29,9,47,42,9,19,2,9,5,0,6,9,6,178,2,21,0.452,1.178,1.43,0.204,4.01,9.0,30,3,0,0,1,0,10,0,77,0.0,0.44,0.26,0.296,3.97,123,84,0,0,1,0
2021-04-29,2,30,29,0,3,0,0,1,0,10,10,7,123,1,5,0.103,0.236,0.83,-0.295,-3.99,9.0,47,19,9,9,5,0,6,2,30,9.0,2.67,0.23,-0.203,-4.03,178,108,2,0,0,1
2021-04-29,6,44,34,2,3,0,1,8,1,9,8,11,183,1,21,0.088,0.361,3.72,-0.72,-4.08,10.1,45,5,3,2,8,1,10,0,62,1.74,1.26,2.57,0.222,4.08,187,108,3,1,0,0
2021-04-29,0,45,34,3,5,0,3,8,1,10,16,7,187,0,19,0.147,0.502,4.36,-0.221,-4.08,11.0,44,3,2,1,8,1,9,0,61,0.82,1.0,2.04,0.721,4.09,183,113,3,0,1,1
2021-04-30,5,38,34,4,8,0,3,4,0,11,11,7,149,0,18,0.235,0.581,1.48,-0.229,0.02,8.0,44,13,9,9,5,1,7,2,0,10.13,2.25,0.27,-0.272,-4.57,157,92,2,2,0,0
2021-04-30,1,44,38,9,13,2,9,5,1,7,7,7,157,0,24,0.342,1.037,1.07,0.273,4.56,9.0,38,8,4,3,4,0,11,0,71,3.0,1.33,0.23,0.228,-0.03,149,93,2,1,1,1
2021-04-30,0,36,33,3,8,1,3,2,1,10,7,5,122,1,11,0.242,0.67,1.68,-0.01,-2.97,8.0,45,16,15,12,8,0,7,2,25,13.5,3.0,0.35,-0.49,-10.58,195,118,2,2,0,0
2021-04-30,7,45,36,15,16,2,12,8,0,7,12,2,195,2,19,0.444,1.239,1.99,0.491,10.58,9.0,36,8,3,3,2,1,10,1,58,3.0,1.11,0.29,0.01,2.97,122,81,0,0,1,1
2021-04-30,8,34,33,0,6,0,0,1,0,6,8,8,131,0,15,0.182,0.479,1.89,-0.477,-3.97,8.0,39,7,4,4,6,2,8,2,51,4.5,1.63,0.64,-0.023,0.42,169,95,7,1,0,0
2021-04-30,2,39,31,4,7,2,4,6,2,8,13,7,169,0,22,0.226,0.837,3.13,0.023,-0.43,9.0,34,6,0,0,1,0,6,0,70,0.0,0.78,0.67,0.477,3.97,131,89,0,0,1,1
2021-04-30,3,38,32,4,7,0,4,5,0,10,8,6,163,1,16,0.219,0.566,1.38,0.161,-0.99,9.0,35,9,3,3,2,0,7,1,52,3.0,1.22,1.15,0.339,1.97,154,104,0,0,1,0
2021-04-30,9,35,33,3,9,1,3,2,0,7,8,8,154,0,13,0.273,0.678,1.99,-0.339,-1.99,9.0,38,7,4,4,5,0,10,0,37,4.0,1.33,0.54,-0.162,0.97,163,101,2,2,0,1
2021-04-30,6,51,41,11,15,0,11,7,2,10,7,9,185,0,30,0.366,1.017,2.19,0.705,6.01,9.0,44,12,7,7,4,2,9,0,24,7.0,1.78,1.18,-0.204,-2.0,180,102,5,3,1,0
2021-04-30,4,44,38,7,12,0,6,4,2,9,12,4,180,1,18,0.316,0.883,2.2,0.205,2.02,9.0,51,15,11,11,7,2,10,0,23,11.0,2.44,1.45,-0.704,-6.03,185,115,6,3,0,1
2021-05-01,5,55,45,5,10,3,5,7,2,15,17,8,225,0,28,0.222,0.819,4.94,-0.091,-1.65,12.0,45,7,2,2,3,1,9,0,46,1.5,0.83,1.03,0.591,4.63,215,137,1,0,1,0
2021-05-01,1,45,41,2,7,0,2,3,1,9,11,9,215,2,17,0.171,0.439,2.45,-0.589,-4.65,12.0,55,10,5,2,7,2,15,3,55,1.5,1.42,2.09,0.092,1.64,225,130,1,0,0,1
